date,price
datetime,float
T,
1987-04-01,64.25
1987-03-27,64.25
1987-02-18,64.25
1987-01-20,64.25
1986-12-24,64.25
1986-04-08,64.25
1981-11-10,64.25
1981-10-22,64.25
1981-06-02,64.25
1981-05-20,64.25
2003-09-25,64.300003
2003-07-14,64.300003
1997-11-10,64.3125
2003-07-15,64.32
2003-07-08,64.330002
2003-07-09,64.360001
2008-11-14,64.370003
2003-08-07,64.370003
1998-05-20,64.375
1997-11-11,64.375
1995-07-11,64.375
1995-07-07,64.375
1995-02-24,64.375
1995-02-13,64.375
1994-08-11,64.375
1987-07-29,64.375
1987-02-24,64.375
1987-01-02,64.375
1986-04-17,64.375
1982-11-23,64.375038
1981-05-18,64.375038
2003-07-31,64.389999
2003-09-30,64.43
1998-05-15,64.4375
1997-11-24,64.4375
2009-01-02,64.440002
2003-06-11,64.489998
2003-06-18,64.5
2003-06-17,64.5
2003-06-05,64.5
1997-12-12,64.5
1995-07-21,64.5
1995-05-04,64.5
1994-10-12,64.5
1994-09-19,64.5
1993-10-15,64.5
1993-10-13,64.5
1987-05-21,64.5
1987-04-07,64.5
1987-03-26,64.5
1987-02-23,64.5
1986-02-11,64.5
1980-02-05,64.5
2003-07-24,64.550003
1997-07-31,64.5625
2008-11-07,64.580002
2003-06-02,64.610001
1998-01-07,64.625
1993-11-04,64.625
1987-07-30,64.625
1987-07-28,64.625
1986-02-12,64.625
1986-02-04,64.625
1986-02-03,64.625
1986-01-29,64.625
2003-08-01,64.660004
2003-08-04,64.699997
1998-07-13,64.75
1997-11-20,64.75
1997-08-12,64.75
1995-07-25,64.75
1995-02-27,64.75
1987-08-19,64.75
1987-08-04,64.75
1987-07-24,64.75
1987-05-29,64.75
1981-11-04,64.75
1980-09-29,64.750076
2008-11-18,64.790001
1998-05-28,64.8125
1998-05-27,64.8125
2003-09-29,64.82
2003-07-29,64.830002
1998-11-30,64.875
1998-01-08,64.875
1997-11-25,64.875
1994-10-20,64.875
1994-04-11,64.875
1987-09-02,64.875
1987-08-31,64.875
1987-08-18,64.875
1987-05-27,64.875
1987-04-16,64.875
1986-02-13,64.875
1986-02-10,64.875
1986-01-31,64.875
1981-12-21,64.875038
1981-10-20,64.875038
2004-02-05,64.919998
1997-08-05,64.9375
2003-07-23,64.959999
2003-06-12,64.970001
2009-07-24,64.980003
2003-09-15,64.980003
2003-07-22,64.989998
1998-07-23,65
1998-03-25,65
1998-03-03,65
1998-02-24,65
1995-03-21,65
1993-10-18,65
1993-10-14,65
1993-10-12,65
1987-07-31,65
1987-04-23,65
1987-04-08,65
1987-02-20,65
1987-01-19,65
1987-01-07,65
1986-11-19,65
1986-10-14,65
1981-11-11,65
1981-06-03,65
2004-01-09,65.040001
1998-05-26,65.0625
1998-01-30,65.0625
2003-09-10,65.120003
1982-11-22,65.124962
1982-11-03,65.124962
1995-02-28,65.125
1994-04-08,65.125
1987-05-28,65.125
1987-02-19,65.125
1986-10-02,65.125
2003-06-16,65.139999
2011-10-03,65.150002
2003-07-28,65.160004
2003-09-24,65.190002
2003-08-08,65.199997
2004-02-04,65.230003
2003-09-12,65.239998
2003-07-25,65.25
1997-08-13,65.25
1995-02-23,65.25
1993-11-05,65.25
1987-08-28,65.25
1987-07-21,65.25
1986-10-03,65.25
1986-09-30,65.25
1986-04-07,65.25
1986-03-19,65.25
1982-11-16,65.25
1981-10-28,65.25
2008-10-15,65.260002
2003-09-11,65.260002
1998-07-21,65.3125
1998-05-21,65.3125
1998-05-07,65.3125
1997-11-21,65.3125
1997-08-15,65.3125
2003-07-18,65.32
2008-10-31,65.370003
1995-07-26,65.375
1993-11-23,65.375
1987-07-23,65.375
1987-01-08,65.375
1986-04-04,65.375
2003-10-02,65.440002
1998-03-06,65.5
1997-10-28,65.5
1995-03-23,65.5
1995-03-13,65.5
1993-11-22,65.5
1987-09-16,65.5
1987-07-27,65.5
1987-06-01,65.5
1987-01-12,65.5
1987-01-06,65.5
1986-12-22,65.5
1986-12-18,65.5
1986-02-14,65.5
1982-11-08,65.5
1981-11-03,65.5
1981-10-21,65.5
1981-05-21,65.5
1998-07-15,65.5625
1998-05-14,65.5625
1998-05-12,65.5625
2009-07-28,65.610001
1978-09-08,65.624962
1998-05-13,65.625
1998-02-20,65.625
1998-01-29,65.625
1997-08-14,65.625
1995-03-24,65.625
1994-10-19,65.625
1994-08-02,65.625
1986-10-22,65.625
1986-10-21,65.625
1986-10-10,65.625
2009-08-19,65.650002
1998-11-24,65.6875
1998-01-22,65.6875
2009-07-29,65.75
1998-05-06,65.75
1998-02-19,65.75
1995-03-17,65.75
1995-03-16,65.75
1994-08-10,65.75
1993-11-08,65.75
1987-09-11,65.75
1987-08-20,65.75
1987-08-17,65.75
1987-08-05,65.75
1987-06-02,65.75
1987-05-19,65.75
1986-11-17,65.75
1986-10-13,65.75
1986-10-01,65.75
1981-10-30,65.75
1981-06-01,65.75
1981-04-16,65.75
1980-09-10,65.750076
2003-10-01,65.760002
2003-09-09,65.760002
2009-08-18,65.769997
1997-08-06,65.8125
1978-09-15,65.874878
1978-09-14,65.874878
1978-08-25,65.874878
1998-05-22,65.875
1998-01-16,65.875
1995-07-13,65.875
1995-07-10,65.875
1995-03-22,65.875
1994-08-09,65.875
1993-10-08,65.875
1987-07-22,65.875
1987-01-05,65.875
1986-10-17,65.875
2003-08-27,65.900002
1998-07-22,65.9375
1997-08-28,65.9375
2009-08-11,65.970001
2003-09-22,65.989998
2008-11-03,66
2003-07-21,66
1998-07-20,66
1998-02-23,66
1998-01-21,66
1995-05-03,66
1994-04-12,66
1993-10-11,66
1987-04-03,66
1986-12-17,66
1986-10-24,66
1986-10-20,66
1986-10-16,66
1986-03-18,66
1983-08-22,66
1981-06-26,66
1981-04-27,66
2009-08-14,66.010002
2003-08-11,66.010002
1998-07-09,66.0625
1998-02-26,66.0625
1997-10-30,66.0625
2003-09-16,66.080002
2003-08-26,66.080002
2009-08-20,66.099998
1983-08-16,66.124962
1983-08-08,66.124962
1982-11-15,66.124962
1981-04-22,66.124962
1998-07-17,66.125
1995-03-15,66.125
1994-08-08,66.125
1993-10-19,66.125
1987-09-14,66.125
1987-08-27,66.125
1987-08-14,66.125
1987-08-06,66.125
2004-02-06,66.129997
1998-07-14,66.1875
1998-05-08,66.1875
1998-02-06,66.1875
1997-08-18,66.1875
2004-03-10,66.199997
2008-10-16,66.239998
2003-09-19,66.25
1994-08-12,66.25
1994-04-04,66.25
1987-08-24,66.25
1987-08-21,66.25
1986-12-19,66.25
1986-11-20,66.25
1986-11-10,66.25
1986-10-15,66.25
1982-12-14,66.25
1982-11-10,66.25
1982-11-05,66.25
1981-11-02,66.25
2004-03-11,66.269997
2008-11-10,66.290001
2009-08-06,66.370003
2003-08-25,66.370003
1998-12-01,66.375
1998-03-09,66.375
1997-10-29,66.375
1995-04-03,66.375
1995-03-20,66.375
1987-07-20,66.375
1986-10-23,66.375
1980-09-30,66.375038
2009-08-12,66.379997
2004-01-08,66.379997
2008-11-24,66.43
1998-01-28,66.4375
1998-01-20,66.4375
1997-08-29,66.4375
2008-11-11,66.5
1998-05-11,66.5
1994-07-29,66.5
1987-09-21,66.5
1987-08-12,66.5
1987-05-26,66.5
1986-12-16,66.5
1986-11-13,66.5
1986-11-11,66.5
1986-11-07,66.5
1986-03-27,66.5
1981-10-27,66.5
1981-06-22,66.5
2003-09-17,66.510002
2003-09-08,66.559998
1998-07-10,66.5625
1998-02-05,66.5625
2011-09-22,66.580002
2009-07-27,66.589996
1981-06-19,66.624962
1994-09-16,66.625
1993-11-19,66.625
1993-11-03,66.625
1987-06-03,66.625
1986-11-12,66.625
1986-10-09,66.625
1986-04-03,66.625
2003-09-05,66.68
2003-09-23,66.699997
1998-12-02,66.75
1997-11-26,66.75
1997-10-31,66.75
1994-03-30,66.75
1993-11-09,66.75
1993-10-27,66.75
1986-10-08,66.75
1986-04-02,66.75
1986-04-01,66.75
1983-08-24,66.75
1982-11-12,66.75
1981-04-23,66.75
1980-10-01,66.750076
2004-02-03,66.769997
2008-10-09,66.800003
2003-08-13,66.870003
1978-09-13,66.874878
1978-09-11,66.874878
1998-12-03,66.875
1998-03-11,66.875
1995-04-25,66.875
1995-03-14,66.875
1994-04-07,66.875
1994-03-31,66.875
1993-11-24,66.875
1993-10-28,66.875
1993-10-21,66.875
1993-10-20,66.875
1987-08-25,66.875
1987-08-13,66.875
1987-06-04,66.875
1986-11-14,66.875
1986-10-07,66.875
1983-08-25,66.875038
1981-06-25,66.875038
1981-05-22,66.875038
2003-08-12,66.879997
2009-08-13,66.910004
2003-10-03,66.910004
2004-01-07,66.93
2003-08-14,67
1998-02-11,67
1997-08-19,67
1994-04-05,67
1993-10-25,67
1987-08-26,67
1987-07-17,67
1986-11-06,67
1986-10-31,67
1983-08-23,67
1982-11-24,67
1981-10-26,67
1981-06-04,67
2003-08-28,67.029999
1997-12-05,67.0625
1997-11-28,67.0625
1997-11-05,67.0625
1997-08-27,67.0625
2008-12-02,67.080002
2003-08-22,67.089996
2004-03-15,67.099998
2003-08-29,67.099998
2009-08-10,67.120003
2008-11-25,67.120003
1983-08-19,67.124962
1983-08-18,67.124962
1997-12-04,67.125
1997-09-11,67.125
1995-05-02,67.125
1994-08-15,67.125
1994-08-05,67.125
1993-11-11,67.125
1987-05-15,67.125
1987-04-06,67.125
1986-10-27,67.125
1986-10-06,67.125
2008-11-13,67.139999
2004-02-02,67.169998
1997-09-02,67.1875
2003-09-04,67.25
1998-12-04,67.25
1998-05-05,67.25
1998-04-28,67.25
1998-02-25,67.25
1998-02-18,67.25
1997-08-26,67.25
1993-11-12,67.25
1993-11-02,67.25
1987-09-15,67.25
1987-07-16,67.25
1987-06-30,67.25
1986-11-03,67.25
1983-08-09,67.25
1982-11-19,67.25
1982-11-04,67.25
2004-01-30,67.279999
2011-09-23,67.300003
1998-03-24,67.3125
2003-08-15,67.360001
2003-10-07,67.370003
1997-12-10,67.375
1997-09-12,67.375
1995-08-02,67.375
1995-04-24,67.375
1994-07-28,67.375
1994-07-27,67.375
1994-04-06,67.375
1993-11-26,67.375
1987-08-11,67.375
1987-01-09,67.375
1986-11-05,67.375
1986-11-04,67.375
1982-11-17,67.375038
1981-06-24,67.375038
1981-06-23,67.375038
2009-08-05,67.379997
2009-07-30,67.379997
1998-02-02,67.4375
2003-12-31,67.5
1998-07-16,67.5
1998-04-29,67.5
1997-11-04,67.5
1995-08-01,67.5
1995-07-31,67.5
1995-04-26,67.5
1994-08-04,67.5
1993-11-01,67.5
1993-10-29,67.5
1986-02-18,67.5
1982-11-11,67.5
2003-08-20,67.57
2003-08-18,67.57
2003-10-08,67.589996
2004-01-06,67.599998
1982-11-09,67.624962
1981-04-24,67.624962
1998-03-12,67.625
1995-07-27,67.625
1995-03-31,67.625
1994-03-11,67.625
1993-11-15,67.625
1987-08-07,67.625
1987-07-15,67.625
2004-02-09,67.650002
2011-09-30,67.68
1998-02-09,67.6875
1997-12-03,67.6875
1997-11-07,67.6875
1997-11-06,67.6875
1998-02-03,67.75
1995-07-28,67.75
1995-04-21,67.75
1994-09-15,67.75
1993-11-10,67.75
1993-10-22,67.75
1987-07-02,67.75
1986-11-25,67.75
1982-12-15,67.75
1981-06-18,67.75
2009-08-26,67.760002
2003-10-06,67.800003
1998-05-01,67.8125
1997-12-09,67.8125
2009-08-24,67.839996
2009-07-31,67.839996
2004-03-12,67.839996
2011-10-04,67.860001
2009-08-07,67.860001
2009-08-21,67.870003
1978-09-12,67.874878
1998-03-10,67.875
1998-02-17,67.875
1995-05-01,67.875
1995-04-27,67.875
1995-04-20,67.875
1995-04-05,67.875
1994-08-03,67.875
1993-10-26,67.875
1987-09-23,67.875
1987-07-01,67.875
1987-06-05,67.875
1987-05-18,67.875
1987-05-14,67.875
1983-08-17,67.875038
1981-06-17,67.875038
2004-01-02,67.889999
2004-01-05,67.949997
2003-09-03,67.949997
1998-04-30,68
1998-03-23,68
1997-09-04,68
1995-04-28,68
1995-03-27,68
1987-08-10,68
1986-11-24,68
1986-02-19,68
1981-06-09,68
1998-02-10,68.0625
1997-11-03,68.0625
1983-08-15,68.124962
1981-06-05,68.124962
1980-09-26,68.124962
1995-04-04,68.125
1995-03-29,68.125
1987-09-22,68.125
1987-07-08,68.125
1987-07-06,68.125
1986-10-30,68.125
1986-03-31,68.125
2003-08-19,68.150002
1998-04-27,68.1875
2004-01-12,68.190002
1998-03-30,68.25
1995-04-17,68.25
1994-09-12,68.25
1994-07-26,68.25
1994-03-10,68.25
1993-12-09,68.25
1993-11-18,68.25
1987-09-24,68.25
1987-09-18,68.25
1986-12-12,68.25
1981-06-10,68.25
1981-06-08,68.25
2009-08-25,68.260002
2003-09-02,68.290001
2004-01-29,68.300003
1997-09-03,68.3125
2003-08-21,68.330002
2004-01-28,68.339996
2008-10-10,68.360001
1998-02-13,68.375
1993-12-10,68.375
1986-11-21,68.375
2004-03-16,68.43
1997-09-10,68.4375
1997-09-05,68.4375
2009-08-04,68.440002
1998-05-04,68.5
1998-03-27,68.5
1997-12-08,68.5
1997-08-25,68.5
1995-04-19,68.5
1995-04-18,68.5
1986-12-01,68.5
1986-11-28,68.5
1986-10-28,68.5
1983-08-26,68.5
1983-08-12,68.5
1983-08-05,68.5
1983-08-04,68.5
1981-05-29,68.5
1980-09-25,68.5
2009-09-02,68.510002
2009-08-27,68.529999
2004-03-09,68.550003
2004-02-25,68.559998
2003-10-10,68.559998
1998-02-12,68.5625
2004-02-10,68.599998
2003-09-18,68.599998
1981-04-21,68.624962
1995-03-30,68.625
1994-07-13,68.625
1994-03-29,68.625
1993-12-16,68.625
1987-09-29,68.625
1987-07-09,68.625
1986-11-26,68.625
2004-02-23,68.639999
2004-02-27,68.68
2004-02-18,68.699997
2009-08-31,68.709999
2004-03-04,68.75
1995-08-03,68.75
1995-03-28,68.75
1994-08-16,68.75
1994-03-09,68.75
1993-12-08,68.75
1993-11-29,68.75
1987-07-07,68.75
1987-06-29,68.75
1986-12-15,68.75
1982-11-29,68.75
1980-09-23,68.750076
2004-02-24,68.769997
2004-02-19,68.769997
2004-02-26,68.779999
2003-10-09,68.800003
2008-11-04,68.82
2003-12-24,68.82
2003-12-26,68.860001
1994-08-22,68.875
1994-07-12,68.875
1993-11-17,68.875
2004-02-13,68.910004
1998-02-04,68.9375
2009-08-03,68.940002
2003-12-23,68.989998
2004-01-13,69
2003-12-30,69
1998-03-13,69
1997-12-02,69
1997-09-09,69
1994-09-13,69
1994-08-18,69
1994-07-21,69
1994-03-28,69
1986-12-09,69
1986-12-02,69
1982-12-20,69
1981-06-16,69
2004-02-20,69.010002
2004-03-08,69.019997
2009-09-01,69.040001
2004-01-14,69.040001
1982-11-26,69.124962
1981-05-28,69.124962
1995-12-21,69.125
1994-08-19,69.125
1987-09-30,69.125
2004-03-01,69.18
1997-08-20,69.1875
2011-09-28,69.199997
2004-01-20,69.199997
2008-11-26,69.230003
2004-03-03,69.239998
1980-09-12,69.249924
1980-09-11,69.249924
2004-01-27,69.25
1995-04-13,69.25
1994-09-09,69.25
1994-08-23,69.25
1994-08-17,69.25
1994-07-20,69.25
1993-12-07,69.25
1987-09-17,69.25
1986-02-26,69.25
1983-08-29,69.25
1981-06-11,69.25
2004-02-17,69.279999
2003-12-22,69.300003
1998-03-26,69.3125
1997-08-22,69.3125
2004-01-15,69.32
2004-02-12,69.370003
1996-01-17,69.375
1995-04-10,69.375
1995-04-06,69.375
1994-07-25,69.375
1994-03-25,69.375
1993-12-17,69.375
1987-10-16,69.375
1986-12-11,69.375
1986-12-08,69.375
1986-12-03,69.375
1986-03-17,69.375
1983-08-10,69.375038
1980-10-02,69.375038
2003-12-19,69.43
2004-03-02,69.440002
2004-03-05,69.5
1996-01-16,69.5
1995-12-28,69.5
1995-08-04,69.5
1995-04-12,69.5
1987-07-14,69.5
2004-01-22,69.540001
2004-01-26,69.550003
1983-07-13,69.624962
1981-04-20,69.624962
1998-04-07,69.625
1997-09-08,69.625
1996-03-27,69.625
1996-01-18,69.625
1995-04-11,69.625
1995-04-07,69.625
1994-01-04,69.625
1993-12-15,69.625
1987-06-26,69.625
1986-10-29,69.625
2004-01-23,69.629997
1997-12-01,69.6875
2011-09-29,69.699997
2003-12-18,69.699997
2009-09-03,69.739998
2011-09-26,69.75
1996-01-15,69.75
1994-08-29,69.75
1994-08-25,69.75
1994-07-11,69.75
1994-04-13,69.75
1994-03-24,69.75
1994-03-22,69.75
1994-01-03,69.75
1993-12-20,69.75
1993-11-16,69.75
1986-12-10,69.75
1986-02-25,69.75
1983-08-30,69.75
1983-07-14,69.75
1983-06-17,69.75
1982-12-13,69.75
1982-11-18,69.75
1981-05-27,69.75
2004-02-11,69.809998
2009-08-28,69.860001
1996-03-29,69.875
1995-12-27,69.875
1994-08-26,69.875
1994-07-14,69.875
1986-03-05,69.875
1986-02-20,69.875
2004-01-16,69.940002
2003-12-29,69.940002
2004-01-21,70
1998-03-20,70
1997-10-24,70
1997-08-21,70
1996-03-15,70
1994-08-30,70
1994-07-18,70
1994-03-15,70
1994-03-08,70
1993-12-23,70
1993-12-13,70
1987-09-25,70
1986-12-05,70
1983-07-18,70
1983-07-12,70
1982-12-16,70
1981-06-12,70
1981-05-26,70
2008-12-03,70.080002
2010-06-30,70.110001
1983-07-19,70.124962
1983-07-15,70.124962
1996-01-19,70.125
1995-12-26,70.125
1994-07-15,70.125
1980-09-24,70.249924
1980-09-15,70.249924
1998-12-14,70.25
1995-12-22,70.25
1994-09-14,70.25
1994-03-21,70.25
1993-12-21,70.25
1986-03-11,70.25
1983-08-11,70.25
1983-06-30,70.25
1983-06-28,70.25
1996-01-29,70.375
1987-09-28,70.375
1986-03-10,70.375
2011-10-05,70.410004
2003-11-21,70.480003
1996-03-25,70.5
1996-03-08,70.5
1996-01-30,70.5
1994-09-02,70.5
1994-08-24,70.5
1994-07-19,70.5
1993-12-06,70.5
1986-03-06,70.5
1983-08-03,70.5
2011-09-27,70.529999
2004-05-17,70.550003
1996-03-26,70.625
1996-01-22,70.625
1994-09-08,70.625
1994-09-07,70.625
1994-09-01,70.625
1994-03-14,70.625
1987-07-10,70.625
1987-06-08,70.625
2004-05-13,70.629997
2004-05-21,70.639999
2008-11-28,70.650002
2004-05-10,70.68
1998-03-16,70.6875
2010-07-06,70.699997
2008-10-14,70.75
1998-04-08,70.75
1996-03-21,70.75
1996-03-18,70.75
1994-09-06,70.75
1994-07-22,70.75
1994-04-18,70.75
1994-03-07,70.75
2009-09-04,70.860001
1994-08-31,70.875
1994-04-19,70.875
1994-01-05,70.875
1993-12-31,70.875
1993-12-28,70.875
1993-12-27,70.875
1993-12-22,70.875
1986-12-04,70.875
1986-03-04,70.875
1986-03-03,70.875
2009-09-08,70.93
2008-12-04,70.93
1998-12-15,70.9375
2008-10-08,70.970001
2004-05-14,71
1998-04-24,71
1994-04-20,71
1994-04-15,71
1993-12-29,71
1993-12-02,71
1987-06-15,71
1986-02-27,71
1986-02-24,71
1983-06-29,71
2004-05-20,71.010002
2003-12-17,71.010002
2004-03-24,71.050003
2011-10-07,71.059998
1998-03-19,71.0625
2004-03-22,71.07
1998-03-31,71.125
1996-03-20,71.125
1996-01-26,71.125
1994-04-14,71.125
1994-03-23,71.125
1987-06-24,71.125
2004-05-11,71.18
2004-05-19,71.239998
2003-11-24,71.239998
1997-09-15,71.25
1996-01-23,71.25
1995-08-23,71.25
1994-03-18,71.25
1993-12-30,71.25
1993-12-03,71.25
1987-06-12,71.25
1986-03-07,71.25
1983-01-03,71.25
1981-06-15,71.25
2004-03-19,71.279999
2004-05-12,71.300003
2003-10-13,71.349998
1998-04-23,71.375
1997-10-10,71.375
1996-03-28,71.375
1996-03-19,71.375
1996-01-25,71.375
1995-08-07,71.375
1994-07-08,71.375
1994-03-17,71.375
1987-06-09,71.375
1983-06-20,71.375038
1982-12-03,71.375038
2010-07-02,71.410004
1996-03-22,71.5
1994-05-13,71.5
1993-12-14,71.5
1993-12-01,71.5
1993-11-30,71.5
1986-02-28,71.5
1983-07-11,71.5
1983-07-05,71.5
2010-06-29,71.510002
2004-03-23,71.589996
2004-03-17,71.589996
2004-05-07,71.620003
1998-04-03,71.625
1996-04-11,71.625
1995-08-24,71.625
1994-04-21,71.625
1987-06-25,71.625
2004-05-18,71.730003
2003-11-26,71.739998
1996-04-12,71.75
1996-01-24,71.75
1995-09-01,71.75
1995-08-31,71.75
1995-08-25,71.75
2003-12-09,71.760002
1998-12-11,71.8125
1998-04-06,71.8125
1996-04-08,71.875
1996-04-01,71.875
1995-08-30,71.875
1995-08-28,71.875
1994-05-16,71.875
1994-03-16,71.875
1987-06-23,71.875
1987-06-19,71.875
1987-06-16,71.875
1987-06-11,71.875
1986-03-12,71.875
1983-07-29,71.875038
1983-07-08,71.875038
2003-11-25,71.879997
2004-05-24,71.900002
2004-04-30,71.910004
1998-04-01,71.9375
2004-03-18,71.980003
2010-07-01,72
2003-10-27,72
1998-12-16,72
1998-12-07,72
1996-03-14,72
1995-12-18,72
1994-05-12,72
1994-04-22,72
1986-03-14,72
1983-08-01,72
1983-06-16,72
1982-12-21,72
1980-09-16,72
2009-09-09,72.040001
2003-12-10,72.040001
1995-08-29,72.125
1994-05-17,72.125
1987-10-15,72.125
1987-10-01,72.125
2003-10-23,72.150002
1998-04-02,72.1875
2003-10-22,72.190002
2011-10-06,72.199997
2003-12-08,72.239998
1996-04-02,72.25
1995-12-20,72.25
1994-03-03,72.25
1994-01-25,72.25
1987-06-10,72.25
1986-02-21,72.25
1983-06-27,72.25
1982-12-17,72.25
2004-05-06,72.330002
2004-04-29,72.339996
1998-04-22,72.375
1995-09-12,72.375
1994-03-04,72.375
1987-10-08,72.375
1987-07-13,72.375
2011-09-21,72.5
1998-12-10,72.5
1996-09-05,72.5
1996-04-10,72.5
1994-05-11,72.5
1994-01-06,72.5
1987-06-22,72.5
1983-09-02,72.5
2003-12-05,72.529999
2003-10-24,72.559998
2003-10-20,72.589996
2003-10-21,72.599998
1983-09-01,72.624962
1983-07-01,72.624962
1982-12-09,72.624962
1996-03-11,72.625
1995-09-13,72.625
1994-01-07,72.625
1987-06-18,72.625
2009-09-10,72.660004
1998-04-09,72.6875
2009-10-30,72.690002
2003-11-28,72.699997
1996-03-07,72.75
1996-01-10,72.75
1995-09-05,72.75
1995-08-08,72.75
1994-07-06,72.75
1994-01-11,72.75
1987-10-09,72.75
1983-07-28,72.75
1983-07-20,72.75
1983-07-07,72.75
1983-06-24,72.75
1982-12-10,72.75
1980-10-27,72.750076
2004-03-26,72.790001
2004-06-01,72.82
2004-05-03,72.830002
2009-11-02,72.870003
1998-04-20,72.875
1996-04-09,72.875
1996-04-03,72.875
1996-03-12,72.875
1994-03-02,72.875
1983-01-05,72.875038
2010-07-07,72.889999
2003-12-04,72.910004
2009-11-04,72.919998
1998-03-17,72.9375
2003-10-17,72.949997
2004-04-26,72.980003
2011-08-22,73
1998-04-14,73
1998-04-13,73
1996-02-16,73
1996-01-12,73
1995-12-19,73
1995-09-11,73
1995-08-09,73
1994-01-26,73
1983-08-02,73
1980-10-03,73
1980-09-18,73
2008-07-15,73.010002
2004-03-25,73.010002
2004-04-20,73.029999
2003-10-29,73.040001
2004-05-04,73.059998
1998-12-08,73.0625
2004-04-28,73.07
2004-05-05,73.089996
2008-07-14,73.120003
1983-08-31,73.124962
1983-07-06,73.124962
1982-11-30,73.124962
1997-10-23,73.125
1996-01-11,73.125
2011-08-19,73.160004
2003-10-28,73.169998
1997-10-17,73.1875
2003-12-11,73.190002
2003-12-03,73.190002
2004-05-27,73.239998
1998-04-15,73.25
1994-07-07,73.25
1994-05-10,73.25
1987-06-17,73.25
1983-07-21,73.25
1983-06-23,73.25
2003-10-15,73.269997
1998-03-18,73.375
1996-03-13,73.375
1995-09-07,73.375
1986-03-13,73.375
1982-12-28,73.375038
2009-09-25,73.379997
2011-09-09,73.400002
2011-10-11,73.43
2003-12-01,73.5
1997-10-09,73.5
1996-09-04,73.5
1996-01-02,73.5
1995-08-21,73.5
1995-08-14,73.5
1994-03-01,73.5
1994-01-20,73.5
1987-10-12,73.5
1987-10-05,73.5
1983-01-04,73.5
1982-12-30,73.5
2009-10-28,73.540001
2009-10-02,73.580002
2004-05-28,73.580002
2003-12-02,73.580002
2011-09-06,73.599998
2011-10-10,73.620003
1983-09-08,73.624962
1996-02-20,73.625
1995-09-14,73.625
1995-08-18,73.625
1995-08-11,73.625
1994-04-25,73.625
1994-01-10,73.625
1987-10-02,73.625
2011-09-12,73.629997
2003-10-14,73.650002
2010-07-08,73.68
2009-10-01,73.68
1998-04-21,73.6875
2008-10-13,73.699997
2008-12-05,73.709999
2003-12-12,73.75
1998-12-09,73.75
1996-02-28,73.75
1994-05-09,73.75
1994-01-27,73.75
1987-10-07,73.75
1980-10-28,73.750076
2004-06-02,73.769997
2004-05-25,73.769997
2004-04-08,73.82
2004-04-21,73.830002
2011-10-13,73.870003
1996-02-15,73.875
1996-02-05,73.875
1995-12-29,73.875
1994-05-18,73.875
1994-04-26,73.875
1980-09-17,73.875038
2004-04-19,73.879997
2004-05-26,73.900002
2003-10-16,73.910004
2003-10-30,73.919998
1998-04-17,73.9375
2008-07-11,73.940002
2011-10-17,73.970001
2004-03-29,73.989998
1996-02-29,74
1995-09-08,74
1995-08-16,74
1995-08-15,74
1995-08-10,74
1994-06-28,74
1987-10-06,74
1983-09-07,74
1982-12-29,74
1982-12-23,74
1982-12-22,74
1980-10-21,74
2010-07-21,74.029999
1997-10-20,74.0625
1983-09-09,74.124962
1996-09-03,74.125
1996-08-19,74.125
1996-03-01,74.125
1996-01-03,74.125
1995-09-06,74.125
1995-08-22,74.125
2004-04-23,74.150002
2010-07-12,74.160004
2004-06-03,74.160004
2003-12-15,74.160004
2004-04-27,74.199997
2010-07-09,74.220001
2004-06-04,74.220001
1980-10-20,74.249924
1998-04-16,74.25
1996-08-22,74.25
1996-04-04,74.25
1996-03-06,74.25
1994-05-06,74.25
1994-01-19,74.25
1983-07-27,74.25
1983-06-22,74.25
1983-03-14,74.25
1982-12-31,74.25
1982-12-02,74.25
2003-12-16,74.309998
2004-04-13,74.32
1997-10-16,74.375
1997-10-08,74.375
1996-09-06,74.375
1996-08-20,74.375
1996-01-09,74.375
1994-06-29,74.375
1994-04-28,74.375
2003-11-20,74.410004
2008-12-08,74.43
2011-08-18,74.459999
2004-04-16,74.5
1997-10-13,74.5
1996-09-12,74.5
1996-08-21,74.5
1995-11-30,74.5
1994-07-05,74.5
1994-01-18,74.5
1987-10-14,74.5
1983-06-15,74.5
1982-12-01,74.5
1980-10-23,74.5
2010-07-16,74.610001
2004-03-30,74.620003
1980-10-24,74.624962
1996-09-16,74.625
1996-08-26,74.625
1994-01-24,74.625
2008-10-07,74.660004
2008-07-02,74.699997
1996-08-16,74.75
1996-07-16,74.75
1996-03-04,74.75
1996-02-27,74.75
1994-07-01,74.75
1994-06-30,74.75
1994-06-02,74.75
1994-05-20,74.75
1983-09-06,74.75
1983-06-21,74.75
1980-10-30,74.750076
2011-08-25,74.760002
2004-04-14,74.760002
2009-10-27,74.779999
2011-08-23,74.790001
2004-04-01,74.800003
2004-04-12,74.809998
2009-11-03,74.830002
1996-09-19,74.875
1996-09-18,74.875
1996-08-30,74.875
1996-04-17,74.875
1996-02-26,74.875
1996-01-05,74.875
1994-06-27,74.875
1994-06-21,74.875
1994-05-23,74.875
1994-02-28,74.875
1994-01-17,74.875
1980-10-29,74.875038
1980-09-22,74.875038
1980-09-19,74.875038
2011-09-02,74.900002
2003-11-19,74.900002
2009-10-29,74.949997
2004-04-15,74.949997
2011-09-13,74.970001
2008-07-03,74.970001
2011-09-08,74.989998
2010-07-19,74.989998
2009-11-05,75
2008-07-07,75
